tweet_id,author_id,text_customer,created_at,in_response_to_tweet_id,text_brand,intent,escalate,escalate_reason
44561,125886,Still no resoultion to my complaint. Poor service. Acknowledgement of your email/submission - Follow-up: 677035208 @116333 @AppleSupport,Wed Nov 01 15:50:04 +0000 2017,44561.0,"@125886 We would like to hear about your AppleCare support experience.  Please send us a DM, so we can take a look. https://t.co/GDrqU22YpT",general_inquiry,True,"Error parsing: 404 NOT_FOUND. {'error': {'code': 404, 'message': 'This model models/gemini-2.5-flash is no longer available to new users. Please update your code to use models/gemini-3.6-flash for the latest features and improvements. We recommend you to use the Interactions API.', 'status': 'NOT_FOUND'}}"
564052,252095,@AppleSupport @115858 como faço para ver esse defeito já que paguei caro por um aparelho https://t.co/dqBkrHl77f,Sat Dec 02 23:33:47 +0000 2017,564052.0,"@252095 Since our Twitter support is available in English, get help at https://t.co/IBIY3vMgPj or join https://t.co/pvaOFfPbjt",general_inquiry,True,"Error parsing: 404 NOT_FOUND. {'error': {'code': 404, 'message': 'This model models/gemini-2.5-flash is no longer available to new users. Please update your code to use models/gemini-3.6-flash for the latest features and improvements. We recommend you to use the Interactions API.', 'status': 'NOT_FOUND'}}"
566729,252873,"@AppleSupport It’s hard to tell, nothing really reaches that far when I try. I have noticed that if I want to select something I have to start above it and drag my finger down to what I’m trying to press and then it’ll work",Sun Dec 03 02:13:27 +0000 2017,566729.0,@252873 Thanks for testing. We'd like to confirm some additional information with you. Send us a DM using the link below and we'll continue. https://t.co/GDrqU22YpT,general_inquiry,True,"Error parsing: 404 NOT_FOUND. {'error': {'code': 404, 'message': 'This model models/gemini-2.5-flash is no longer available to new users. Please update your code to use models/gemini-3.6-flash for the latest features and improvements. We recommend you to use the Interactions API.', 'status': 'NOT_FOUND'}}"
1760189,200272,@AppleSupport You have dm,Wed Nov 08 00:01:56 +0000 2017,1760189.0,@200272 Thank you for sending us a DM. We will respond shortly.,general_inquiry,True,"Error parsing: 404 NOT_FOUND. {'error': {'code': 404, 'message': 'This model models/gemini-2.5-flash is no longer available to new users. Please update your code to use models/gemini-3.6-flash for the latest features and improvements. We recommend you to use the Interactions API.', 'status': 'NOT_FOUND'}}"
434635,218252,@115858 y'all not slick..... y'all release new phone my phone just randomly buggin? https://t.co/GufqeijYgc,Tue Oct 10 15:19:14 +0000 2017,434635.0,@218252 We're here for you. Tell us in detail what's happening with your iPhone.,general_inquiry,True,"Error parsing: 404 NOT_FOUND. {'error': {'code': 404, 'message': 'This model models/gemini-2.5-flash is no longer available to new users. Please update your code to use models/gemini-3.6-flash for the latest features and improvements. We recommend you to use the Interactions API.', 'status': 'NOT_FOUND'}}"
373335,204466,@AppleSupport My messenger app won't load after the upgrade. I have deleted it &amp; downloaded again but still no joy... Any tips? C,Sun Oct 08 23:29:53 +0000 2017,373335.0,"@204466 What kind of device do you have? DM us, and we'll work together to find a solution. https://t.co/GDrqU22YpT",general_inquiry,True,"Error parsing: 404 NOT_FOUND. {'error': {'code': 404, 'message': 'This model models/gemini-2.5-flash is no longer available to new users. Please update your code to use models/gemini-3.6-flash for the latest features and improvements. We recommend you to use the Interactions API.', 'status': 'NOT_FOUND'}}"
2042672,604040,"@AppleSupport iOS11 update sucks! Freezing, &amp; clock is stuck home screen",Wed Oct 04 04:56:04 +0000 2017,2042672.0,"@604040 We want to help. Do you experience freezing within all apps? In DM, could you give us a few more details about the clock issue? https://t.co/GDrqU22YpT",general_inquiry,True,"Error parsing: 404 NOT_FOUND. {'error': {'code': 404, 'message': 'This model models/gemini-2.5-flash is no longer available to new users. Please update your code to use models/gemini-3.6-flash for the latest features and improvements. We recommend you to use the Interactions API.', 'status': 'NOT_FOUND'}}"
1810640,543976,"@115858, This latest iPhone update is trash and it keeps freezing and shutting off my phone. NOBODY HAS TIME FOR THIS",Sat Oct 14 21:36:49 +0000 2017,1810640.0,@543976 We'd like to help. Send us a DM with the device model. We'll take a look into the concerns you have with the updated iOS. https://t.co/GDrqU22YpT,general_inquiry,True,"Error parsing: 404 NOT_FOUND. {'error': {'code': 404, 'message': 'This model models/gemini-2.5-flash is no longer available to new users. Please update your code to use models/gemini-3.6-flash for the latest features and improvements. We recommend you to use the Interactions API.', 'status': 'NOT_FOUND'}}"
327085,193948,@AppleSupport Thanks!!! Restart did the trick!,Sun Oct 08 19:24:06 +0000 2017,327085.0,"@193948 Awesome, we're glad to hear that. Please reach out if you need help in the future.",general_inquiry,True,"Error parsing: 404 NOT_FOUND. {'error': {'code': 404, 'message': 'This model models/gemini-2.5-flash is no longer available to new users. Please update your code to use models/gemini-3.6-flash for the latest features and improvements. We recommend you to use the Interactions API.', 'status': 'NOT_FOUND'}}"
1453017,457197,@AppleSupport See. IIIII couldn’t even say IIIIIIIII updated 😂,Thu Nov 02 16:16:39 +0000 2017,1453017.0,@457197 Hello. We'll be glad to check on this with you. Please meet us in a DM by tapping here: https://t.co/GDrqU22YpT,general_inquiry,True,"Error parsing: 404 NOT_FOUND. {'error': {'code': 404, 'message': 'This model models/gemini-2.5-flash is no longer available to new users. Please update your code to use models/gemini-3.6-flash for the latest features and improvements. We recommend you to use the Interactions API.', 'status': 'NOT_FOUND'}}"
2314053,671026,Fuck you @115858! I pay a monthly fee for insurance and you guys can’t even send my replacement phone even though I’ve sent mine in days ago!,Thu Oct 19 22:27:49 +0000 2017,2314053.0,@671026 We'd like to look into what's going on. DM us some details to get started. https://t.co/GDrqU22YpT,general_inquiry,True,"Error parsing: 404 NOT_FOUND. {'error': {'code': 404, 'message': 'This model models/gemini-2.5-flash is no longer available to new users. Please update your code to use models/gemini-3.6-flash for the latest features and improvements. We recommend you to use the Interactions API.', 'status': 'NOT_FOUND'}}"
1905350,567767,"2/2 @AppleSupport 
I’m dying over here &amp; have never wanted to crush my phone so bad.",Wed Oct 25 04:28:38 +0000 2017,1905350.0,@567767 Hi. We'd like to help. Tell us which version of iOS you're running in DM. Find that under Settings &gt; General &gt; About. https://t.co/GDrqU22YpT,general_inquiry,True,"Error parsing: 404 NOT_FOUND. {'error': {'code': 404, 'message': 'This model models/gemini-2.5-flash is no longer available to new users. Please update your code to use models/gemini-3.6-flash for the latest features and improvements. We recommend you to use the Interactions API.', 'status': 'NOT_FOUND'}}"
1786605,536749,"@AppleSupport iOS 11 is awful, I’d like to use my phone for more than 30min at a time without it either dying or freezing up",Wed Oct 11 15:38:39 +0000 2017,1786605.0,@536749 We want iOS 11 to work seamlessly with your iPhone. Does this happen while using a specific app? DM us with details here: https://t.co/GDrqU22YpT,general_inquiry,True,"Error parsing: 404 NOT_FOUND. {'error': {'code': 404, 'message': 'This model models/gemini-2.5-flash is no longer available to new users. Please update your code to use models/gemini-3.6-flash for the latest features and improvements. We recommend you to use the Interactions API.', 'status': 'NOT_FOUND'}}"
1589964,413718,"Why am I seeing these little boxes with question marks in them instead of emojis? I’ve already updated my phone.

@AppleSupport",Sat Nov 04 19:49:42 +0000 2017,1589964.0,@413718 We'd like to help. Please take a look at the following article for more information: https://t.co/xXaXeeSRt9,general_inquiry,True,"Error parsing: 404 NOT_FOUND. {'error': {'code': 404, 'message': 'This model models/gemini-2.5-flash is no longer available to new users. Please update your code to use models/gemini-3.6-flash for the latest features and improvements. We recommend you to use the Interactions API.', 'status': 'NOT_FOUND'}}"
794578,309450,"@AppleSupport there is an issue with iOS11 ,whenever I switch on data on my iPhone 7 the internet just doesn’t work .Only upon restart works",Thu Oct 12 10:00:13 +0000 2017,794578.0,@309450 Let's take a closer look to see what's going on. Does this only happen while connected to cellular data and not Wi-Fi?,general_inquiry,True,"Error parsing: 404 NOT_FOUND. {'error': {'code': 404, 'message': 'This model models/gemini-2.5-flash is no longer available to new users. Please update your code to use models/gemini-3.6-flash for the latest features and improvements. We recommend you to use the Interactions API.', 'status': 'NOT_FOUND'}}"
404106,211649,"iOS 11 f**king load of shit, apps don’t download unless I go to passcode and back in again, emails freeze? Calendar freezes @AppleSupport",Mon Oct 09 20:19:39 +0000 2017,404106.0,@211649 We have released 11.0.2. Make sure you have a backup and then go ahead and get your iPhone updated: https://t.co/80YRnjDFDk,general_inquiry,True,"Error parsing: 404 NOT_FOUND. {'error': {'code': 404, 'message': 'This model models/gemini-2.5-flash is no longer available to new users. Please update your code to use models/gemini-3.6-flash for the latest features and improvements. We recommend you to use the Interactions API.', 'status': 'NOT_FOUND'}}"
184128,159326,what the hell is wrong with apple music now??! someone enlighten me @AppleSupport 😭 https://t.co/q4MfxN1vll,Sat Oct 14 23:24:45 +0000 2017,184128.0,@159326 We’ve got you covered. Which versions of iOS are you using (Settings &gt; General &gt; About)? Are you singed into your account?,general_inquiry,True,"Error parsing: 404 NOT_FOUND. {'error': {'code': 404, 'message': 'This model models/gemini-2.5-flash is no longer available to new users. Please update your code to use models/gemini-3.6-flash for the latest features and improvements. We recommend you to use the Interactions API.', 'status': 'NOT_FOUND'}}"
1750439,527516,"My phone loses its charge SO freaking fast now...haven’t even had it for a year. Wtf. Thanks, iPhone X... @AppleSupport @115858",Tue Nov 07 15:00:30 +0000 2017,1750439.0,@527516 We're happy to assist you. DM us at the link below for further assistance. https://t.co/GDrqU22YpT,general_inquiry,True,"Error parsing: 404 NOT_FOUND. {'error': {'code': 404, 'message': 'This model models/gemini-2.5-flash is no longer available to new users. Please update your code to use models/gemini-3.6-flash for the latest features and improvements. We recommend you to use the Interactions API.', 'status': 'NOT_FOUND'}}"
2283821,663698,@AppleSupport That actually made my night lol I never get anywhere with support from companies 😊,Sat Nov 11 04:37:03 +0000 2017,2283821.0,@663698 We're happy to have helped! Please feel free to reach out to us anytime. We're always delighted to assist you.,general_inquiry,True,"Error parsing: 404 NOT_FOUND. {'error': {'code': 404, 'message': 'This model models/gemini-2.5-flash is no longer available to new users. Please update your code to use models/gemini-3.6-flash for the latest features and improvements. We recommend you to use the Interactions API.', 'status': 'NOT_FOUND'}}"
1268366,416976,"@AppleSupport since 11 update texts showing in reverse order, on iOS 11.0.3 now still the same??",Thu Oct 26 09:46:31 +0000 2017,1268366.0,@416976 We've received your DM as well and you can expect a response there shortly.,general_inquiry,True,"Error parsing: 404 NOT_FOUND. {'error': {'code': 404, 'message': 'This model models/gemini-2.5-flash is no longer available to new users. Please update your code to use models/gemini-3.6-flash for the latest features and improvements. We recommend you to use the Interactions API.', 'status': 'NOT_FOUND'}}"
2069400,611976,"@115858, 
The only update I wanna see is the one that is going to give me a better battery life and not issues w/ hidden photos.
#Seriously",Sun Oct 08 17:25:52 +0000 2017,2069400.0,@611976 Thank you for expressing your concern. Our goal is to help you get your device up and running. Please DM us to get started. https://t.co/GDrqU22YpT,general_inquiry,True,"Error parsing: 404 NOT_FOUND. {'error': {'code': 404, 'message': 'This model models/gemini-2.5-flash is no longer available to new users. Please update your code to use models/gemini-3.6-flash for the latest features and improvements. We recommend you to use the Interactions API.', 'status': 'NOT_FOUND'}}"
2801475,781517,@AppleSupport 11.1.2,Wed Nov 22 00:55:30 +0000 2017,2801475.0,@781517 Thanks for keeping your device updated to the latest version. Please DM us your current region and we'll go from there.,general_inquiry,True,"Error parsing: 404 NOT_FOUND. {'error': {'code': 404, 'message': 'This model models/gemini-2.5-flash is no longer available to new users. Please update your code to use models/gemini-3.6-flash for the latest features and improvements. We recommend you to use the Interactions API.', 'status': 'NOT_FOUND'}}"
1967440,583000,Hey @115858 your latest iPhone software update totally sucks. I’d like to be able to download email on my phone again. Please fix this.,Mon Oct 30 23:57:28 +0000 2017,1967440.0,@583000 Hi there! We'd be happy to help you out. What's going on with your mail?,general_inquiry,True,"Error parsing: 404 NOT_FOUND. {'error': {'code': 404, 'message': 'This model models/gemini-2.5-flash is no longer available to new users. Please update your code to use models/gemini-3.6-flash for the latest features and improvements. We recommend you to use the Interactions API.', 'status': 'NOT_FOUND'}}"
1708543,416006,@AppleSupport look what you guys did,Tue Nov 07 00:01:46 +0000 2017,1708543.0,@416006 Let's take a look at this further for you. Reach out to us in DM. https://t.co/GDrqU22YpT,general_inquiry,True,"Error parsing: 404 NOT_FOUND. {'error': {'code': 404, 'message': 'This model models/gemini-2.5-flash is no longer available to new users. Please update your code to use models/gemini-3.6-flash for the latest features and improvements. We recommend you to use the Interactions API.', 'status': 'NOT_FOUND'}}"
2775946,775661,@AppleSupport Is a full backup required before downloading the latest iOS?,Tue Nov 21 14:02:44 +0000 2017,2775946.0,@775661 We can assist you. We do recommend creating a back up before updating to the latest version of iOS if you don't already have a recent back up.,general_inquiry,True,"Error parsing: 404 NOT_FOUND. {'error': {'code': 404, 'message': 'This model models/gemini-2.5-flash is no longer available to new users. Please update your code to use models/gemini-3.6-flash for the latest features and improvements. We recommend you to use the Interactions API.', 'status': 'NOT_FOUND'}}"
2910524,805739,Is any one else having issues with their iPhone or is it just me? 🤦🏻‍♀️ @AppleSupport,Tue Nov 28 20:43:06 +0000 2017,2910524.0,@805739 We're happy to help. What kind of trouble are you currently experiencing?,general_inquiry,True,"Error parsing: 404 NOT_FOUND. {'error': {'code': 404, 'message': 'This model models/gemini-2.5-flash is no longer available to new users. Please update your code to use models/gemini-3.6-flash for the latest features and improvements. We recommend you to use the Interactions API.', 'status': 'NOT_FOUND'}}"
585971,258352,"@AppleSupport Any app, 15sec in total.",Sun Dec 03 09:22:22 +0000 2017,585971.0,"@258352 Thank you for reaching out, we're more than happy to assist with this. If you can open Settings &gt; General &gt; About &gt; Version, please let us know what iOS version you have installed currently. This will help us determine the first steps toward resolving this behavior.",general_inquiry,True,"Error parsing: 404 NOT_FOUND. {'error': {'code': 404, 'message': 'This model models/gemini-2.5-flash is no longer available to new users. Please update your code to use models/gemini-3.6-flash for the latest features and improvements. We recommend you to use the Interactions API.', 'status': 'NOT_FOUND'}}"
1454648,457620,@AppleSupport my phone is still lagging and apps are freezing. Update 11.3 helped but did not solve the issue. #stillloveyouguys,Mon Oct 16 19:33:36 +0000 2017,1454648.0,@457620 We'd love to look into this with you. Send us a DM to get started. https://t.co/GDrqU22YpT,general_inquiry,True,"Error parsing: 404 NOT_FOUND. {'error': {'code': 404, 'message': 'This model models/gemini-2.5-flash is no longer available to new users. Please update your code to use models/gemini-3.6-flash for the latest features and improvements. We recommend you to use the Interactions API.', 'status': 'NOT_FOUND'}}"
2376106,685363,I got a new phone and my iMessage or FaceTime on my laptop won’t sync to my phone. HELP ☹️ @115858,Tue Nov 14 02:40:15 +0000 2017,2376106.0,@685363 Let's work on resolving this issue together. Congrats on your new iPhone. Did you restore from a backup to set up the device? DM the answer below. https://t.co/GDrqU22YpT,general_inquiry,True,"Error parsing: 404 NOT_FOUND. {'error': {'code': 404, 'message': 'This model models/gemini-2.5-flash is no longer available to new users. Please update your code to use models/gemini-3.6-flash for the latest features and improvements. We recommend you to use the Interactions API.', 'status': 'NOT_FOUND'}}"
56951,128897,@115858 can you tell me when when I type the letter “I” some damn symbols pop up like I’m out here coding and doing a MySpace edit 🤨,Wed Nov 01 19:29:37 +0000 2017,56951.0,@128897 We can definitely look into this with you. Which device are you using? DM us and let us know. https://t.co/GDrqU22YpT,general_inquiry,True,"Error parsing: 404 NOT_FOUND. {'error': {'code': 404, 'message': 'This model models/gemini-2.5-flash is no longer available to new users. Please update your code to use models/gemini-3.6-flash for the latest features and improvements. We recommend you to use the Interactions API.', 'status': 'NOT_FOUND'}}"
2751105,770201,@AppleSupport Up to date with 11.1.2 🙂,Tue Nov 21 00:58:28 +0000 2017,2751105.0,@770201 Thank you. DM us which device you are using. https://t.co/GDrqU22YpT,general_inquiry,True,"Error parsing: 404 NOT_FOUND. {'error': {'code': 404, 'message': 'This model models/gemini-2.5-flash is no longer available to new users. Please update your code to use models/gemini-3.6-flash for the latest features and improvements. We recommend you to use the Interactions API.', 'status': 'NOT_FOUND'}}"
2519368,717636,"My phone is out of memory and I don't have anything fucking on it. Besides clash of clans, everything else I use the mobile website. @AppleSupport PLEASE HELP ME MY CLAN NEEDS ME.",Thu Nov 16 00:00:18 +0000 2017,2519368.0,@717636 Thanks for reaching out. Let's take a look at the details of your storage usage together. Send us a DM using the link below and we'll continue. https://t.co/GDrqU22YpT,general_inquiry,True,"Error parsing: 404 NOT_FOUND. {'error': {'code': 404, 'message': 'This model models/gemini-2.5-flash is no longer available to new users. Please update your code to use models/gemini-3.6-flash for the latest features and improvements. We recommend you to use the Interactions API.', 'status': 'NOT_FOUND'}}"
1918305,409893,@AppleSupport I've done everything you've told me to and my phone still won't update  now it keeps freezing and I can't get anything done,Thu Oct 26 06:11:06 +0000 2017,1918305.0,@409893 Thanks for reaching back out. We're here for you. Have you tried updating through iTunes? Let us know in DM. https://t.co/GDrqU22YpT,general_inquiry,True,"Error parsing: 404 NOT_FOUND. {'error': {'code': 404, 'message': 'This model models/gemini-2.5-flash is no longer available to new users. Please update your code to use models/gemini-3.6-flash for the latest features and improvements. We recommend you to use the Interactions API.', 'status': 'NOT_FOUND'}}"
1686918,512316,@512317 Damnit @AppleSupport help us in a time of need,Mon Nov 06 17:03:11 +0000 2017,1686918.0,@512316 Here’s what you can do to work around the issue until it’s fixed in a future software update: https://t.co/qODbOsp4wz,general_inquiry,True,"Error parsing: 404 NOT_FOUND. {'error': {'code': 404, 'message': 'This model models/gemini-2.5-flash is no longer available to new users. Please update your code to use models/gemini-3.6-flash for the latest features and improvements. We recommend you to use the Interactions API.', 'status': 'NOT_FOUND'}}"
426945,216551,"@AppleSupport Hi guys im updating a macbook pro retina 13"" late 2013 and I'm stuck since 3-4 hours, What is the best way to proceed?",Tue Sep 26 00:09:35 +0000 2017,426945.0,@216551 We’re here to address your concerns. Let's team up in Direct Message using the link below. https://t.co/GDrqU22YpT,general_inquiry,True,"Error parsing: 404 NOT_FOUND. {'error': {'code': 404, 'message': 'This model models/gemini-2.5-flash is no longer available to new users. Please update your code to use models/gemini-3.6-flash for the latest features and improvements. We recommend you to use the Interactions API.', 'status': 'NOT_FOUND'}}"
2446334,701324,@AppleSupport I tried before https://t.co/T3Fixu06W4,Wed Nov 15 01:30:42 +0000 2017,2446334.0,"@701324 That means you have credit or need to cancel your current Apple Music membership you have in another country. If you need further help, reach out to our iTunes Store experts here: https://t.co/SDIe7UiyJN",general_inquiry,True,"Error parsing: 404 NOT_FOUND. {'error': {'code': 404, 'message': 'This model models/gemini-2.5-flash is no longer available to new users. Please update your code to use models/gemini-3.6-flash for the latest features and improvements. We recommend you to use the Interactions API.', 'status': 'NOT_FOUND'}}"
2210642,646135,@AppleSupport how do I create a timer set up in home control? Let’s say I want a light to turn on at 5pm and turn off at 10pm?,Sun Nov 26 10:05:28 +0000 2017,2210642.0,@646135 Thanks for reaching out. Here is a great article to help you use the Home app on your iOS devices: https://t.co/ept6Vf2rqU,general_inquiry,True,"Error parsing: 404 NOT_FOUND. {'error': {'code': 404, 'message': 'This model models/gemini-2.5-flash is no longer available to new users. Please update your code to use models/gemini-3.6-flash for the latest features and improvements. We recommend you to use the Interactions API.', 'status': 'NOT_FOUND'}}"
2371266,700501,@684223 @571585 @AppleSupport I have to sign into my cloud every time I wake up my phone or iPad😡,Tue Nov 14 23:34:24 +0000 2017,2371266.0,"@700501 We'd like to see if we can help with this. To get started, send us a DM with more information, and we'll continue from there. https://t.co/GDrqU22YpT",general_inquiry,True,"Error parsing: 404 NOT_FOUND. {'error': {'code': 404, 'message': 'This model models/gemini-2.5-flash is no longer available to new users. Please update your code to use models/gemini-3.6-flash for the latest features and improvements. We recommend you to use the Interactions API.', 'status': 'NOT_FOUND'}}"
2492362,711539,@116333 @115858 I have a 3 year old MB Pro and IP 6s and both are now useless. You are pushing me out of your products. Think on consumers!,Wed Nov 15 17:38:53 +0000 2017,2492362.0,@711539 We'd like to see if we could help out with any issues you're experiencing with your devices. Could you send us a DM and tell us more about what's going on? We'll go from there. https://t.co/GDrqU22YpT,general_inquiry,True,"Error parsing: 404 NOT_FOUND. {'error': {'code': 404, 'message': 'This model models/gemini-2.5-flash is no longer available to new users. Please update your code to use models/gemini-3.6-flash for the latest features and improvements. We recommend you to use the Interactions API.', 'status': 'NOT_FOUND'}}"
1231310,408811,@AppleSupport I am looking to buy a few hundred tablets and am interested in the iPad Air 2.  Is this model still in production and available at this quantity?  Thanks.,Wed Oct 25 20:43:32 +0000 2017,1231310.0,"@408811 Let's get you in the right spot. For assistance with purchases, contact our Online Sales Support team here: https://t.co/8yjRd2eYRQ",general_inquiry,True,"Error parsing: 404 NOT_FOUND. {'error': {'code': 404, 'message': 'This model models/gemini-2.5-flash is no longer available to new users. Please update your code to use models/gemini-3.6-flash for the latest features and improvements. We recommend you to use the Interactions API.', 'status': 'NOT_FOUND'}}"
1202000,402416,@AppleSupport Thanks. I’m just using the standard iPhone music app. Was fine until today. Update may be a coincidence,Wed Oct 25 14:02:53 +0000 2017,1202000.0,@402416 Got it! Is the music you're trying to play from Apple Music or purchased? Let us know in DM so we have more room to work. https://t.co/GDrqU22YpT,general_inquiry,True,"Error parsing: 404 NOT_FOUND. {'error': {'code': 404, 'message': 'This model models/gemini-2.5-flash is no longer available to new users. Please update your code to use models/gemini-3.6-flash for the latest features and improvements. We recommend you to use the Interactions API.', 'status': 'NOT_FOUND'}}"
1978431,585795,@AppleSupport if I buy an iPhone X now will I get it on release date (03/11/17)?,Tue Oct 31 18:57:23 +0000 2017,1978431.0,@585795 We want to make sure you get the info you need. Let us know what country you're currently in via DM to begin. https://t.co/GDrqU22YpT,general_inquiry,True,"Error parsing: 404 NOT_FOUND. {'error': {'code': 404, 'message': 'This model models/gemini-2.5-flash is no longer available to new users. Please update your code to use models/gemini-3.6-flash for the latest features and improvements. We recommend you to use the Interactions API.', 'status': 'NOT_FOUND'}}"
1973670,584504,@AppleSupport It says no service and I have to restart my phone to get it back. I restored my device as new but it still does it.,Wed Oct 18 18:39:04 +0000 2017,1973670.0,@584504 We'd be happy to look into this with you further. DM us and we'll go from there. https://t.co/GDrqU22YpT,general_inquiry,True,"Error parsing: 404 NOT_FOUND. {'error': {'code': 404, 'message': 'This model models/gemini-2.5-flash is no longer available to new users. Please update your code to use models/gemini-3.6-flash for the latest features and improvements. We recommend you to use the Interactions API.', 'status': 'NOT_FOUND'}}"
2006544,593365,"@115858 @AppleSupport So I updated my phone, as requested....Now my phone my is shutting off on its own. THANKS!!! #AppleNews #Apple #Samsung",Sat Nov 04 01:54:04 +0000 2017,2006544.0,"@593365 We can look into this with you. When the iPhone restarts or shuts down, do you see the Apple logo or a spinning gear? DM us here: https://t.co/GDrqU2kzhr",general_inquiry,True,"Error parsing: 404 NOT_FOUND. {'error': {'code': 404, 'message': 'This model models/gemini-2.5-flash is no longer available to new users. Please update your code to use models/gemini-3.6-flash for the latest features and improvements. We recommend you to use the Interactions API.', 'status': 'NOT_FOUND'}}"
1932245,575006,This new @115858 update is killing my battery. How do I reverse it? Or do I just have to buy a Samsung?,Sat Oct 28 17:58:35 +0000 2017,1932245.0,@575006 We don't like to hear your battery is having trouble. Let's chat over in Direct Message and look into this. https://t.co/GDrqU22YpT,general_inquiry,True,"Error parsing: 404 NOT_FOUND. {'error': {'code': 404, 'message': 'This model models/gemini-2.5-flash is no longer available to new users. Please update your code to use models/gemini-3.6-flash for the latest features and improvements. We recommend you to use the Interactions API.', 'status': 'NOT_FOUND'}}"
1545194,478573,@AppleSupport is there a way to find out if an Apple Store has the iPhone X and pick it up?,Sat Nov 04 01:44:20 +0000 2017,1545194.0,"@478573 DM us the country you're located in, so that we may provide the best informatoin for your region: https://t.co/GDrqU22YpT",general_inquiry,True,"Error parsing: 404 NOT_FOUND. {'error': {'code': 404, 'message': 'This model models/gemini-2.5-flash is no longer available to new users. Please update your code to use models/gemini-3.6-flash for the latest features and improvements. We recommend you to use the Interactions API.', 'status': 'NOT_FOUND'}}"
1337297,416825,@AppleSupport Yes the whole phone has become slow since the latest update. Freezing all over the shop!,Fri Nov 03 07:05:35 +0000 2017,1337297.0,"@416825 Thanks.  After backing up, please update to iOS 11.1 and let us know if it helps.",general_inquiry,True,"Error parsing: 404 NOT_FOUND. {'error': {'code': 404, 'message': 'This model models/gemini-2.5-flash is no longer available to new users. Please update your code to use models/gemini-3.6-flash for the latest features and improvements. We recommend you to use the Interactions API.', 'status': 'NOT_FOUND'}}"
1487483,140191,@AppleSupport then other times it does show up 2/2,Mon Oct 16 21:43:12 +0000 2017,1487483.0,@140191 Let's look into this together to see what's going on. Send us a DM and we'll go from there. https://t.co/GDrqU22YpT,general_inquiry,True,"Error parsing: 404 NOT_FOUND. {'error': {'code': 404, 'message': 'This model models/gemini-2.5-flash is no longer available to new users. Please update your code to use models/gemini-3.6-flash for the latest features and improvements. We recommend you to use the Interactions API.', 'status': 'NOT_FOUND'}}"
1432410,452607,"I'm facing issues with MacBook Air after installing the latest update. So,I had to revert back using time machine..@115858 help me",Thu Nov 02 05:32:18 +0000 2017,1432410.0,@452607 We are here for you.  What type of issues did you run into?  Were you able to get the Time Machine backup to complete?,general_inquiry,True,"Error parsing: 404 NOT_FOUND. {'error': {'code': 404, 'message': 'This model models/gemini-2.5-flash is no longer available to new users. Please update your code to use models/gemini-3.6-flash for the latest features and improvements. We recommend you to use the Interactions API.', 'status': 'NOT_FOUND'}}"
1297531,423211,@AppleSupport I tried that already and it does not work. If i turn my phone off it takes at least 2 hours to turn on.,Fri Oct 27 00:15:31 +0000 2017,1297531.0,"@423211 We understand, and we'll continue working with you to resolve this. Please send us a DM to continue. https://t.co/GDrqU2kzhr",general_inquiry,True,"Error parsing: 404 NOT_FOUND. {'error': {'code': 404, 'message': 'This model models/gemini-2.5-flash is no longer available to new users. Please update your code to use models/gemini-3.6-flash for the latest features and improvements. We recommend you to use the Interactions API.', 'status': 'NOT_FOUND'}}"
2595513,734924,"@AppleSupport Updated it a few hours ago. I hope the battery doesn’t drain out as fast as it is the case since the last few updates.
Thanks though. Will get back to you if any problem is seen.",Fri Nov 17 07:32:11 +0000 2017,2595513.0,@734924 We hope the update has resolved the issues with your iPhone's battery life. Let us know how it's been going.,general_inquiry,True,"Error parsing: 404 NOT_FOUND. {'error': {'code': 404, 'message': 'This model models/gemini-2.5-flash is no longer available to new users. Please update your code to use models/gemini-3.6-flash for the latest features and improvements. We recommend you to use the Interactions API.', 'status': 'NOT_FOUND'}}"
1091334,377491,@AppleSupport Will do! I appreciate the help,Mon Oct 23 23:43:01 +0000 2017,1091334.0,"@377491 You're very welcome. If anything comes up, we're at your service.",general_inquiry,True,"Error parsing: 404 NOT_FOUND. {'error': {'code': 404, 'message': 'This model models/gemini-2.5-flash is no longer available to new users. Please update your code to use models/gemini-3.6-flash for the latest features and improvements. We recommend you to use the Interactions API.', 'status': 'NOT_FOUND'}}"
2619923,336753,@AppleSupport I can ask you in English too,Fri Nov 17 16:26:29 +0000 2017,2619923.0,@336753 How can we help you today?,general_inquiry,True,"Error parsing: 404 NOT_FOUND. {'error': {'code': 404, 'message': 'This model models/gemini-2.5-flash is no longer available to new users. Please update your code to use models/gemini-3.6-flash for the latest features and improvements. We recommend you to use the Interactions API.', 'status': 'NOT_FOUND'}}"
2805960,782594,"Every time I buy an audiobook in iTunes and try to get it downloaded and synced to my iPhone/iBooks, it's a hellish experience. It took a full hour to figure it out once again. Please make this easier!! @115858 @AppleSupport",Wed Nov 22 03:17:09 +0000 2017,2805960.0,@782594 We appreciate any feedback you can give us about iBooks. Let us know about the features you'd like to see implemented or changed using our official feedback form online here: https://t.co/eTPVYVFyd8,general_inquiry,True,"Error parsing: 404 NOT_FOUND. {'error': {'code': 404, 'message': 'This model models/gemini-2.5-flash is no longer available to new users. Please update your code to use models/gemini-3.6-flash for the latest features and improvements. We recommend you to use the Interactions API.', 'status': 'NOT_FOUND'}}"
